Gender,Marital Status,Number of Dependents,Occupation,Income,Education Level,Customer Tenure,Customer Segment,Preferred Communication Channel,Credit Score,Credit History Length,Outstanding Loans,Churn Flag,Churn Reason,Churn Date,Balance,NumOfProducts,NumComplaints,Age
1,Single,5,"Exhibitions officer, museum/gallery",79559.22,High School,21,Retail,Email,775.0,24,42002.14,1,Service Issues,2024-07-06,12043.22,1.0,8.0,62.0
0,Married,5,Local government officer,64101.84,High School,11,Retail,Email,662.0,1,20117.35,0,Not Churned,,31594.62,4.0,6.0,71.0
1,Married,3,Theatre director,29054.68,High School,22,Corporate,Email,348.0,21,36043.65,0,Not Churned,,150896.61,3.0,10.0,51.0
0,Married,3,Event organiser,47399.11,Master's,1,Corporate,Phone,731.0,21,21625.3,0,Not Churned,,62471.63,1.0,1.0,23.0
0,Single,5,Environmental health practitioner,88266.55,Master's,7,SME,Phone,646.0,21,2223.24,0,Not Churned,,81754.18,4.0,7.0,38.0
1,Married,0,Patent attorney,96800.76,High School,5,Corporate,Phone,375.0,22,23108.99,1,Account Closure,2024-05-30,1024.19,1.0,4.0,73.0
1,Divorced,1,Building services engineer,19245.32,Diploma,6,SME,Email,318.0,2,3883.71,0,Not Churned,,143137.25,5.0,0.0,50.0
1,Married,5,Lawyer,75527.69,Master's,16,SME,Phone,520.0,27,1555.13,0,Not Churned,,155945.2,5.0,2.0,33.0
0,Married,1,Best boy,66487.62,Bachelor's,14,SME,Email,491.0,4,5189.3,0,Not Churned,,117535.37,4.0,6.0,40.0
1,Married,1,Sports development officer,86986.12,High School,30,Corporate,Email,623.0,15,3322.04,0,Not Churned,,68853.39,4.0,6.0,43.0
0,Married,5,Hotel manager,99206.49,Bachelor's,25,Retail,Email,439.0,23,15382.17,0,Not Churned,,83689.93,5.0,9.0,34.0
1,Single,2,Retail banker,97846.71,Diploma,3,SME,Phone,503.0,22,4893.73,0,Not Churned,,79264.19,4.0,10.0,47.0
1,Single,1,Bookseller,73873.54,Master's,7,Retail,Phone,481.0,1,25615.79,0,Not Churned,,82180.13,5.0,3.0,49.0
1,Divorced,5,"Teacher, primary school",26171.63,Diploma,25,Retail,Phone,821.0,2,33157.84,1,Service Issues,2024-07-22,11670.48,2.0,9.0,67.0
0,Divorced,1,"Engineer, mining",84825.21,Diploma,6,Retail,Phone,471.0,2,28309.96,0,Not Churned,,169673.05,2.0,10.0,20.0
0,Single,4,Cartographer,62393.12,Bachelor's,16,SME,Email,718.0,23,1156.89,0,Not Churned,,242105.41,4.0,9.0,62.0
0,Single,1,"Engineer, maintenance",31000.26,Master's,27,Retail,Email,671.0,22,32077.3,1,Account Closure,2024-02-23,51855.14,1.0,7.0,56.0
1,Married,5,Insurance underwriter,51166.13,Master's,4,Corporate,Phone,407.0,22,44506.42,0,Not Churned,,239521.11,4.0,4.0,42.0
1,Married,0,Fast food restaurant manager,75689.48,Bachelor's,18,Corporate,Phone,835.0,23,30047.0,0,Not Churned,,180171.79,1.0,8.0,73.0
1,Divorced,0,Landscape architect,93709.47,Master's,13,Retail,Email,317.0,6,40946.51,1,Service Issues,2024-03-12,54352.92,3.0,5.0,74.0
0,Single,5,"Designer, furniture",65874.49,Diploma,15,SME,Phone,579.0,17,19636.71,0,Not Churned,,59555.4,3.0,7.0,28.0
1,Divorced,2,Pharmacologist,65237.39,Bachelor's,29,Retail,Phone,310.0,21,7214.42,0,Not Churned,,151369.69,3.0,8.0,50.0
1,Divorced,3,"Pharmacist, hospital",95719.44,Bachelor's,1,Retail,Email,757.0,19,16036.63,0,Not Churned,,170336.61,2.0,4.0,39.0
1,Married,1,Radio producer,57519.65,Master's,17,Retail,Email,591.0,26,39081.35,0,Not Churned,,206255.31,1.0,0.0,71.0
0,Married,0,Immunologist,23286.51,Master's,25,SME,Email,417.0,14,49613.93,0,Not Churned,,245883.32,1.0,8.0,56.0
0,Single,2,Teaching laboratory technician,39420.71,Bachelor's,6,Corporate,Email,673.0,30,9552.59,0,Not Churned,,72075.05,1.0,1.0,44.0
0,Married,0,Manufacturing systems engineer,71465.96,Diploma,23,Retail,Email,417.0,14,49627.61,1,Service Issues,2024-03-22,19014.97,5.0,10.0,32.0
1,Married,3,Comptroller,45573.48,High School,7,SME,Email,757.0,25,35893.14,0,Not Churned,,70043.85,5.0,9.0,22.0
1,Single,3,"Psychologist, occupational",38964.92,Bachelor's,15,Corporate,Phone,783.0,13,16239.66,0,Not Churned,,208327.85,3.0,7.0,63.0
0,Single,0,"Psychologist, clinical",39123.44,Bachelor's,12,Retail,Email,499.0,19,26330.78,0,Not Churned,,176566.59,2.0,0.0,20.0
1,Divorced,3,Bookseller,22101.71,Master's,16,SME,Phone,525.0,7,43571.97,0,Not Churned,,179693.67,2.0,8.0,64.0
0,Single,2,Transport planner,68404.25,Diploma,14,Corporate,Email,846.0,27,9184.15,0,Not Churned,,49921.26,5.0,4.0,33.0
0,Married,1,Dispensing optician,6180.51,Bachelor's,11,SME,Email,584.0,10,19464.61,0,Not Churned,,211133.89,5.0,1.0,49.0
0,Divorced,3,"Nurse, adult",64669.77,Bachelor's,7,SME,Email,702.0,27,21755.05,0,Not Churned,,119537.94,5.0,3.0,24.0
1,Married,5,Musician,83484.58,High School,19,Retail,Email,475.0,9,41758.1,0,Not Churned,,140722.81,4.0,2.0,70.0
0,Single,1,Warden/ranger,87573.23,High School,25,Retail,Email,585.0,2,8716.41,0,Not Churned,,248074.15,4.0,2.0,47.0
1,Single,0,Barrister,57221.58,Master's,20,SME,Phone,793.0,25,13170.17,0,Not Churned,,39299.12,1.0,5.0,26.0
0,Married,2,Set designer,67935.54,Bachelor's,15,Retail,Email,778.0,11,2678.8,0,Not Churned,,61888.12,5.0,10.0,35.0
1,Married,0,Contractor,88396.47,Bachelor's,28,Retail,Phone,826.0,11,45393.94,0,Not Churned,,88299.26,1.0,8.0,54.0
1,Divorced,1,"Lecturer, higher education",36537.25,Bachelor's,13,Corporate,Phone,321.0,19,23532.23,1,Service Issues,2024-04-25,19619.36,1.0,8.0,23.0
0,Married,4,"Teacher, English as a foreign language",18077.15,High School,10,Corporate,Phone,491.0,20,27922.65,1,Relocation,2024-02-04,8756.11,1.0,8.0,63.0
1,Divorced,1,Materials engineer,28005.78,High School,15,SME,Email,617.0,8,44998.23,0,Not Churned,,178168.63,2.0,1.0,38.0
0,Divorced,3,Social worker,93673.94,Master's,16,Retail,Phone,720.0,13,40688.6,0,Not Churned,,237178.4,2.0,5.0,64.0
1,Divorced,0,Ophthalmologist,30745.99,High School,13,SME,Email,830.0,19,4155.08,0,Not Churned,,95816.85,5.0,10.0,27.0
0,Married,3,"Programmer, applications",12041.11,Bachelor's,6,Retail,Email,540.0,29,40769.84,0,Not Churned,,241996.86,3.0,4.0,68.0
0,Married,4,IT consultant,39107.21,High School,20,SME,Phone,416.0,16,3627.01,0,Not Churned,,145941.46,3.0,1.0,70.0
0,Married,0,Recycling officer,29037.4,Bachelor's,10,Retail,Email,589.0,24,30876.5,0,Not Churned,,187334.68,1.0,2.0,30.0
0,Divorced,1,Set designer,39942.14,Diploma,17,Corporate,Email,770.0,19,46070.22,0,Not Churned,,242579.87,5.0,2.0,27.0
0,Married,5,"Horticulturist, amenity",80906.36,Master's,25,Corporate,Phone,679.0,27,20411.62,0,Not Churned,,99298.09,2.0,2.0,34.0
0,Single,2,Chief Financial Officer,23775.63,Master's,20,Retail,Email,673.0,23,1565.78,0,Not Churned,,54077.34,4.0,10.0,56.0
1,Single,0,Field seismologist,33936.04,Diploma,28,Corporate,Email,674.0,7,34610.82,0,Not Churned,,247911.03,1.0,1.0,31.0
1,Divorced,2,Health visitor,48261.78,High School,1,Corporate,Email,423.0,6,22900.15,0,Not Churned,,155454.78,1.0,7.0,28.0
0,Married,3,"Producer, radio",15914.37,Diploma,14,Retail,Phone,582.0,14,5830.49,0,Not Churned,,220083.98,2.0,0.0,42.0
1,Single,1,Freight forwarder,62554.27,Master's,27,Corporate,Phone,487.0,24,4943.35,1,Service Issues,2024-01-04,16807.41,1.0,6.0,47.0
1,Divorced,0,Radiation protection practitioner,9218.39,Bachelor's,9,Retail,Email,455.0,9,23373.48,0,Not Churned,,62516.88,4.0,4.0,63.0
0,Divorced,1,Engineering geologist,31039.32,High School,2,SME,Email,788.0,8,40035.22,0,Not Churned,,22186.04,4.0,4.0,48.0
0,Married,5,"Investment banker, operational",78998.47,Bachelor's,15,Corporate,Email,607.0,20,12854.97,0,Not Churned,,232187.32,2.0,6.0,76.0
1,Divorced,4,Database administrator,81527.33,Master's,4,Corporate,Phone,796.0,30,20157.6,0,Not Churned,,75877.59,3.0,10.0,75.0
1,Single,0,Editorial assistant,73606.47,Master's,24,Corporate,Phone,804.0,2,41614.07,0,Not Churned,,69902.65,3.0,6.0,72.0
0,Single,2,"Engineer, structural",41664.41,Bachelor's,17,Retail,Email,593.0,19,23126.03,0,Not Churned,,242160.98,4.0,5.0,37.0
0,Divorced,4,Primary school teacher,15704.38,High School,2,Retail,Email,528.0,16,45583.01,0,Not Churned,,120104.2,5.0,0.0,38.0
0,Divorced,5,Petroleum engineer,86461.48,Diploma,28,Corporate,Phone,679.0,23,27492.96,1,Service Issues,2024-05-15,57507.85,1.0,8.0,51.0
0,Divorced,2,"Civil engineer, consulting",73252.25,Bachelor's,28,Retail,Email,664.0,30,9268.2,0,Not Churned,,141091.28,5.0,1.0,63.0
0,Married,4,Retail buyer,33561.11,Bachelor's,9,Corporate,Email,624.0,15,16667.86,0,Not Churned,,98663.43,4.0,7.0,26.0
0,Single,3,Clinical biochemist,94786.42,Diploma,28,SME,Email,677.0,30,21121.66,0,Not Churned,,194802.21,2.0,9.0,74.0
0,Married,3,Medical sales representative,38842.35,Diploma,20,Corporate,Email,444.0,4,44743.62,1,Account Closure,2024-01-12,17429.31,2.0,10.0,56.0
0,Divorced,2,"Solicitor, Scotland",95262.25,Master's,20,Corporate,Phone,711.0,21,48342.84,0,Not Churned,,185125.1,2.0,10.0,56.0
0,Married,2,Hydrographic surveyor,25624.04,Diploma,2,SME,Email,535.0,4,29464.38,0,Not Churned,,230033.8,5.0,4.0,50.0
0,Single,0,Publishing copy,28250.45,Master's,8,Retail,Email,495.0,29,42811.95,1,Service Issues,2024-07-11,30466.16,2.0,9.0,69.0
1,Single,2,Automotive engineer,73076.63,Diploma,6,Corporate,Email,651.0,14,20428.97,0,Not Churned,,75941.17,4.0,1.0,74.0
0,Single,2,"Buyer, industrial",10821.77,Bachelor's,6,Retail,Phone,540.0,21,14147.37,0,Not Churned,,46222.34,4.0,4.0,64.0
1,Single,0,Legal executive,8747.65,Bachelor's,27,SME,Email,844.0,13,43159.94,0,Not Churned,,24124.3,5.0,7.0,49.0
1,Divorced,0,Field trials officer,37386.4,High School,21,Retail,Phone,698.0,20,26894.08,0,Not Churned,,167006.6,4.0,4.0,26.0
0,Divorced,1,Bonds trader,17241.58,Diploma,6,SME,Email,504.0,26,16771.88,0,Not Churned,,37081.75,5.0,6.0,50.0
1,Divorced,5,"Designer, blown glass/stained glass",8327.96,Diploma,29,SME,Email,499.0,30,11217.43,0,Not Churned,,45277.58,5.0,8.0,61.0
0,Single,1,Sub,16450.28,Master's,20,Corporate,Phone,317.0,8,1663.22,0,Not Churned,,211871.85,5.0,2.0,20.0
1,Divorced,5,Commercial horticulturist,10833.72,Diploma,25,SME,Phone,730.0,8,23422.34,0,Not Churned,,146773.79,4.0,6.0,65.0
0,Single,1,Intelligence analyst,52283.33,Master's,25,SME,Phone,467.0,29,3711.63,1,Better Offers Elsewhere,2024-01-31,27570.39,2.0,4.0,63.0
0,Married,1,Occupational therapist,39850.36,Bachelor's,5,Retail,Email,795.0,8,32432.96,0,Not Churned,,142095.02,1.0,7.0,53.0
0,Divorced,2,"Scientist, marine",50729.29,Master's,26,SME,Email,801.0,18,5091.55,0,Not Churned,,112901.64,3.0,7.0,65.0
1,Single,1,Customer service manager,99930.09,Diploma,21,Retail,Email,815.0,11,31070.5,0,Not Churned,,92019.25,5.0,5.0,37.0
0,Divorced,0,IT consultant,59484.41,High School,3,SME,Phone,701.0,11,11778.91,0,Not Churned,,91957.67,4.0,2.0,55.0
1,Married,4,Equities trader,17617.68,High School,24,SME,Phone,394.0,6,43199.56,1,Account Closure,2024-07-15,19921.43,2.0,7.0,75.0
1,Divorced,2,"Engineer, automotive",69913.11,Diploma,25,SME,Phone,437.0,23,25399.89,0,Not Churned,,239170.21,4.0,9.0,55.0
1,Divorced,5,"Engineer, technical sales",40600.17,Master's,5,Corporate,Email,301.0,26,3358.69,0,Not Churned,,70756.57,5.0,4.0,42.0
1,Single,4,Exhibition designer,39063.08,High School,30,SME,Phone,662.0,20,33640.95,0,Not Churned,,247102.03,5.0,2.0,70.0
0,Single,5,"Editor, magazine features",22845.86,Master's,11,Retail,Email,808.0,15,1302.46,0,Not Churned,,67442.93,2.0,0.0,34.0
0,Divorced,5,Health promotion specialist,50900.6,High School,19,Retail,Email,787.0,18,14921.65,0,Not Churned,,154480.1,5.0,5.0,20.0
0,Single,5,Barrister's clerk,72801.04,High School,29,SME,Email,404.0,11,44530.19,0,Not Churned,,126131.73,2.0,1.0,25.0
0,Married,1,"Nurse, learning disability",9024.84,High School,14,SME,Phone,649.0,29,37991.53,1,Relocation,2024-03-11,9953.07,2.0,10.0,23.0
1,Married,4,Personnel officer,64433.79,Diploma,22,Corporate,Phone,668.0,7,38802.08,0,Not Churned,,147278.23,1.0,1.0,50.0
0,Single,0,Media planner,67518.45,Diploma,12,Corporate,Email,696.0,23,46162.24,0,Not Churned,,130204.38,4.0,8.0,28.0
1,Married,5,Government social research officer,94970.55,Bachelor's,30,Retail,Phone,389.0,23,30084.09,0,Not Churned,,223646.22,5.0,6.0,32.0
1,Divorced,0,Mechanical engineer,91117.6,Bachelor's,19,SME,Email,465.0,12,18361.72,0,Not Churned,,172169.66,3.0,6.0,30.0
0,Divorced,5,Politician's assistant,53271.75,Bachelor's,20,Corporate,Phone,447.0,14,29005.58,0,Not Churned,,86201.78,1.0,6.0,25.0
0,Single,0,"Development worker, international aid",6346.88,Bachelor's,26,SME,Phone,302.0,11,26880.51,0,Not Churned,,182857.45,5.0,5.0,31.0
1,Divorced,5,Immigration officer,82595.56,Master's,23,Retail,Phone,681.0,20,43680.07,0,Not Churned,,212317.0,2.0,6.0,72.0
0,Divorced,2,"Civil engineer, contracting",33430.53,Master's,2,SME,Phone,670.0,29,15426.05,0,Not Churned,,11439.87,2.0,0.0,44.0
0,Single,3,Advertising copywriter,17717.76,High School,9,Corporate,Phone,766.0,9,30626.69,0,Not Churned,,231201.8,4.0,5.0,62.0
0,Single,4,Product/process development scientist,62159.04,Bachelor's,6,Corporate,Phone,801.0,14,8369.52,0,Not Churned,,49697.09,3.0,5.0,24.0
0,Married,1,Chief Executive Officer,30887.22,Bachelor's,6,Corporate,Email,452.0,18,48630.38,0,Not Churned,,121293.27,4.0,10.0,40.0
1,Married,4,Pension scheme manager,51692.71,Bachelor's,14,Corporate,Phone,348.0,23,39228.96,1,Better Offers Elsewhere,2024-01-27,28792.52,5.0,9.0,68.0
1,Single,2,Proofreader,23478.9,Bachelor's,29,Corporate,Email,503.0,22,23801.66,0,Not Churned,,126327.25,5.0,3.0,44.0
0,Single,4,"Engineer, production",37935.94,High School,22,Corporate,Email,345.0,26,30378.66,0,Not Churned,,87783.21,3.0,2.0,45.0
1,Married,2,"Physicist, medical",38767.99,High School,9,Retail,Email,760.0,5,40035.94,0,Not Churned,,141379.24,5.0,2.0,73.0
1,Single,1,"Sales professional, IT",71532.62,Bachelor's,1,Retail,Phone,797.0,5,42161.32,0,Not Churned,,87242.13,1.0,1.0,58.0
1,Single,0,Quarry manager,36668.24,Master's,14,SME,Email,651.0,18,44678.29,0,Not Churned,,160282.52,3.0,7.0,52.0
0,Divorced,1,Broadcast presenter,56792.38,Master's,25,Corporate,Email,301.0,2,15432.19,1,Better Offers Elsewhere,2024-01-01,76118.12,2.0,9.0,57.0
0,Married,4,Surgeon,56831.92,Diploma,28,Retail,Phone,668.0,18,8682.23,0,Not Churned,,184509.47,3.0,1.0,76.0
1,Divorced,0,Transport planner,44338.04,High School,16,Retail,Phone,355.0,25,45704.47,1,Service Issues,2024-03-22,24542.22,4.0,9.0,77.0
1,Divorced,2,"Engineer, water",91593.64,High School,21,Retail,Email,695.0,21,23391.79,0,Not Churned,,63655.99,4.0,0.0,43.0
1,Divorced,2,Operational investment banker,39486.27,Diploma,13,Retail,Email,588.0,27,19363.93,0,Not Churned,,109665.86,4.0,1.0,46.0
1,Divorced,2,Product/process development scientist,44771.62,Diploma,16,Corporate,Email,594.0,26,45108.77,1,Account Closure,2024-01-18,11946.84,4.0,8.0,34.0
0,Divorced,2,"Chemist, analytical",29624.44,High School,28,SME,Email,790.0,20,35754.46,0,Not Churned,,182887.32,1.0,10.0,77.0
0,Married,0,Regulatory affairs officer,55021.08,High School,29,Retail,Phone,380.0,30,34577.03,0,Not Churned,,57270.8,1.0,0.0,31.0
1,Married,2,Computer games developer,49842.92,Diploma,11,Corporate,Phone,532.0,19,36193.64,0,Not Churned,,188326.07,3.0,4.0,76.0
0,Married,0,Investment analyst,53941.91,High School,28,SME,Email,503.0,3,4940.6,1,Relocation,2024-08-04,1323.15,3.0,1.0,46.0
0,Married,3,Museum/gallery curator,39886.14,Diploma,12,Corporate,Phone,778.0,7,9143.0,0,Not Churned,,179510.18,5.0,9.0,73.0
0,Divorced,0,Community development worker,72248.89,Master's,29,Retail,Email,444.0,22,1053.48,1,Relocation,2024-02-26,49883.43,1.0,9.0,48.0
1,Divorced,2,Plant breeder/geneticist,59491.32,Diploma,22,Retail,Email,363.0,29,28608.65,0,Not Churned,,155921.15,5.0,10.0,74.0
0,Single,3,"Therapist, music",52175.76,Diploma,10,Retail,Phone,688.0,19,40431.45,1,Better Offers Elsewhere,2024-03-08,1385.25,1.0,3.0,49.0
1,Divorced,3,Magazine features editor,82931.33,High School,29,SME,Phone,619.0,27,12947.6,0,Not Churned,,235192.2,4.0,3.0,62.0
1,Married,3,Operations geologist,61965.05,Master's,2,Corporate,Phone,368.0,18,9142.95,0,Not Churned,,83994.68,3.0,0.0,75.0
0,Married,4,Toxicologist,54241.9,Diploma,16,Retail,Phone,357.0,14,22455.19,0,Not Churned,,96671.77,4.0,10.0,76.0
0,Divorced,1,"Scientist, research (maths)",13889.75,High School,9,Retail,Email,434.0,11,43858.18,0,Not Churned,,125885.27,2.0,0.0,22.0
1,Married,2,Technical brewer,48969.29,High School,28,SME,Phone,579.0,21,20409.55,0,Not Churned,,70946.68,1.0,3.0,37.0
1,Divorced,3,Colour technologist,85219.33,Master's,21,Corporate,Phone,743.0,29,35590.87,0,Not Churned,,52982.91,3.0,5.0,69.0
1,Single,5,Psychotherapist,86123.43,Diploma,7,Retail,Email,671.0,1,43661.93,0,Not Churned,,105829.57,4.0,3.0,72.0
0,Divorced,0,Clinical embryologist,16046.19,High School,25,SME,Email,623.0,27,40278.13,0,Not Churned,,223980.08,2.0,6.0,69.0
1,Married,3,Plant breeder/geneticist,14278.89,High School,6,SME,Email,480.0,30,42311.81,0,Not Churned,,119703.47,2.0,0.0,59.0
0,Single,3,Biomedical engineer,58501.23,Master's,28,Corporate,Email,380.0,4,49738.19,0,Not Churned,,111201.87,5.0,0.0,46.0
1,Married,4,Quantity surveyor,86951.89,Master's,15,SME,Email,684.0,24,37115.89,0,Not Churned,,98046.45,5.0,5.0,36.0
1,Married,1,"Engineer, aeronautical",65497.41,Master's,6,Retail,Email,513.0,4,42467.04,0,Not Churned,,218098.38,2.0,10.0,31.0
0,Single,5,Police officer,90657.17,High School,25,Corporate,Phone,535.0,12,18169.52,0,Not Churned,,10267.18,4.0,1.0,31.0
0,Married,3,Armed forces logistics/support/administrative officer,10601.81,Diploma,8,Corporate,Email,611.0,22,28076.7,0,Not Churned,,162886.61,1.0,4.0,55.0
1,Single,5,"Therapist, horticultural",57620.03,High School,24,Retail,Email,616.0,28,31712.84,0,Not Churned,,244331.4,4.0,5.0,31.0
0,Divorced,2,Pensions consultant,27333.9,Master's,26,Retail,Email,385.0,24,34164.52,1,Service Issues,2024-01-18,6033.57,1.0,1.0,29.0
0,Single,4,Colour technologist,16410.76,Bachelor's,11,SME,Email,788.0,14,6374.23,0,Not Churned,,147051.14,3.0,9.0,66.0
0,Married,5,Visual merchandiser,90106.0,Bachelor's,19,Corporate,Email,812.0,29,28470.19,0,Not Churned,,48149.18,2.0,10.0,39.0
1,Divorced,5,"Merchandiser, retail",15456.84,High School,10,Retail,Email,840.0,12,28545.57,0,Not Churned,,106452.06,2.0,9.0,20.0
1,Single,2,"Engineer, building services",26369.35,Bachelor's,22,SME,Email,483.0,14,16208.77,0,Not Churned,,174353.79,1.0,9.0,56.0
1,Divorced,2,Education administrator,99386.82,Bachelor's,16,Retail,Email,311.0,25,24499.53,0,Not Churned,,216382.96,5.0,2.0,49.0
1,Divorced,0,Armed forces operational officer,78454.83,Diploma,7,Retail,Phone,738.0,29,17972.03,0,Not Churned,,206878.01,3.0,7.0,21.0
1,Single,3,Government social research officer,87883.66,Diploma,30,Retail,Email,564.0,19,40703.14,0,Not Churned,,126894.73,1.0,6.0,27.0
1,Single,3,Barrister's clerk,12386.99,Bachelor's,12,Corporate,Phone,384.0,6,35601.62,0,Not Churned,,68227.84,5.0,3.0,37.0
1,Married,1,Software engineer,95251.54,Diploma,14,Corporate,Phone,416.0,20,24064.08,0,Not Churned,,151311.69,4.0,2.0,36.0
0,Married,5,Call centre manager,13266.17,Diploma,15,Retail,Phone,309.0,2,18126.32,0,Not Churned,,145566.65,5.0,0.0,49.0
0,Married,5,Museum/gallery curator,37831.88,Master's,19,Retail,Email,420.0,21,1684.8,0,Not Churned,,247454.36,1.0,1.0,54.0
0,Divorced,5,"Scientist, physiological",62548.61,Master's,19,Corporate,Phone,487.0,27,19624.54,1,Service Issues,2024-07-30,86900.1,1.0,9.0,24.0
1,Divorced,5,Phytotherapist,74023.84,Master's,22,Retail,Phone,455.0,11,33610.57,0,Not Churned,,159325.47,1.0,1.0,25.0
1,Married,0,"Buyer, retail",60277.53,High School,28,SME,Phone,713.0,8,47200.26,0,Not Churned,,18073.23,3.0,1.0,19.0
0,Married,2,Insurance account manager,10505.25,Bachelor's,5,Corporate,Email,567.0,3,26249.15,0,Not Churned,,151660.57,2.0,7.0,66.0
0,Married,2,Commercial art gallery manager,87279.05,Bachelor's,14,Retail,Phone,364.0,16,49466.59,0,Not Churned,,180697.9,4.0,4.0,69.0
1,Married,2,"Designer, blown glass/stained glass",35086.66,Diploma,14,SME,Email,535.0,28,5334.37,0,Not Churned,,81286.0,2.0,7.0,24.0
1,Married,1,Passenger transport manager,90103.69,Bachelor's,17,Corporate,Phone,454.0,27,48980.92,0,Not Churned,,179116.78,2.0,8.0,21.0
1,Single,1,Clinical biochemist,15626.17,Diploma,1,SME,Email,614.0,11,22385.84,0,Not Churned,,89522.15,5.0,4.0,59.0
1,Married,2,Psychiatric nurse,74273.76,Bachelor's,6,SME,Email,306.0,24,38484.59,0,Not Churned,,70545.1,4.0,7.0,36.0
1,Divorced,0,English as a second language teacher,30047.72,Bachelor's,16,Retail,Phone,347.0,12,45986.25,0,Not Churned,,54959.02,1.0,0.0,21.0
0,Married,1,Materials engineer,89275.65,High School,18,Retail,Phone,478.0,30,4042.84,0,Not Churned,,227738.3,5.0,6.0,30.0
1,Single,5,Pension scheme manager,33546.28,High School,29,SME,Email,822.0,5,1945.0,0,Not Churned,,84763.97,2.0,2.0,63.0
0,Married,5,Training and development officer,47329.45,Bachelor's,8,Retail,Phone,370.0,11,20224.75,0,Not Churned,,248605.73,1.0,0.0,39.0
1,Married,0,Secretary/administrator,38113.28,Master's,1,SME,Phone,839.0,3,27209.39,0,Not Churned,,194492.9,5.0,2.0,66.0
0,Single,2,Hospital doctor,39169.18,Bachelor's,12,Corporate,Phone,747.0,9,48188.35,0,Not Churned,,130289.34,3.0,3.0,45.0
1,Divorced,2,Data scientist,84539.09,Bachelor's,17,Retail,Email,435.0,19,1926.87,0,Not Churned,,186018.71,4.0,5.0,26.0
0,Single,3,"Designer, multimedia",99368.13,Master's,11,SME,Email,769.0,21,27475.59,0,Not Churned,,192427.26,3.0,9.0,54.0
1,Divorced,5,Rural practice surveyor,63574.24,Bachelor's,13,SME,Email,387.0,19,16024.88,0,Not Churned,,45431.54,3.0,3.0,48.0
1,Single,5,Secondary school teacher,48782.72,Bachelor's,28,Retail,Email,414.0,14,22219.01,0,Not Churned,,204351.72,4.0,7.0,70.0
0,Divorced,2,"Secretary, company",17402.96,Bachelor's,27,Retail,Email,831.0,3,34463.15,0,Not Churned,,93946.31,5.0,1.0,46.0
0,Divorced,3,"Psychologist, forensic",85291.53,Diploma,29,Corporate,Email,407.0,13,45881.0,0,Not Churned,,139550.87,1.0,3.0,65.0
0,Married,2,Furniture conservator/restorer,10874.8,High School,19,SME,Phone,584.0,9,32335.89,1,Account Closure,2024-04-06,49612.34,3.0,9.0,20.0
