Gender,Marital Status,Number of Dependents,Occupation,Income,Education Level,Customer Tenure,Customer Segment,Preferred Communication Channel,Credit Score,Credit History Length,Outstanding Loans,Churn Flag,Churn Reason,Balance,NumOfProducts,NumComplaints,Age,Days Since Churn,Debt-to-Income Ratio,Products per Tenure,Complaints per Product
1,1,1,103,50526.23,3,29,2,1,770.0,12,14331.53,0,2,45222.28,5.0,2.0,55.0,-1.0,0.2836397324769238,0.16666666666666666,0.3333333333333333
0,0,3,415,78376.46,0,26,0,0,651.0,9,34629.25,0,2,85356.9,3.0,0.0,24.0,-1.0,0.44182664250665943,0.1111111111111111,0.0
1,1,0,603,35778.55,2,28,0,0,452.0,27,28994.71,0,2,225535.93,2.0,10.0,43.0,-1.0,0.8103710080199442,0.06896551724137931,3.3333333333333335
1,1,0,247,40657.74,2,5,0,0,510.0,23,37909.91,0,2,207136.49,3.0,10.0,27.0,-1.0,0.9323926417788649,0.5,2.5
0,0,3,432,87576.1,2,21,0,0,779.0,13,28617.52,0,2,151894.41,4.0,8.0,66.0,-1.0,0.3267694408698164,0.18181818181818182,1.6
0,2,4,202,9430.04,3,7,0,0,321.0,22,29406.56,1,1,14863.52,1.0,5.0,73.0,286.0,3.118061210640608,0.125,2.5
1,2,0,409,85178.79,2,6,0,0,470.0,28,31843.62,0,2,108348.05,1.0,0.0,62.0,-1.0,0.37384008577621525,0.14285714285714285,0.0
1,2,1,408,66665.83,3,6,2,1,403.0,29,43452.16,0,2,224518.73,5.0,5.0,33.0,-1.0,0.6517808031370323,0.7142857142857143,0.8333333333333334
0,1,0,337,90148.93,1,4,1,1,486.0,16,33815.27,0,2,101691.55,2.0,1.0,37.0,-1.0,0.375100346722399,0.4,0.3333333333333333
0,1,2,100,68376.98,0,2,2,1,749.0,16,19102.91,0,2,140892.86,5.0,9.0,26.0,-1.0,0.27937224820037093,1.6666666666666667,1.5
1,0,5,350,86786.93,2,29,1,0,488.0,13,14794.43,0,2,99174.14,2.0,7.0,44.0,-1.0,0.17046644619822135,0.06666666666666667,2.3333333333333335
0,2,5,413,85292.21,1,9,2,1,396.0,18,40391.66,0,2,139647.46,3.0,1.0,77.0,-1.0,0.4735624324609192,0.3,0.25
1,0,0,351,40061.41,3,13,2,0,576.0,6,41549.55,0,2,117012.11,4.0,7.0,44.0,-1.0,1.0371205826109813,0.2857142857142857,1.4
0,1,4,518,23987.06,3,27,1,1,411.0,29,7602.27,0,2,231045.23,5.0,2.0,36.0,-1.0,0.3169189171612877,0.17857142857142858,0.3333333333333333
0,0,2,307,17164.19,2,8,0,0,337.0,15,28187.17,0,2,187375.76,3.0,6.0,51.0,-1.0,1.6421123215064908,0.3333333333333333,1.5
0,0,3,596,34448.31,1,6,0,1,300.0,24,19205.79,0,2,147646.39,4.0,0.0,51.0,-1.0,0.5575086990131298,0.5714285714285714,0.0
1,0,1,493,50392.68,0,19,0,0,400.0,2,22559.59,1,3,24881.67,5.0,7.0,23.0,350.0,0.4476670487251576,0.25,1.1666666666666667
0,2,0,255,17549.81,1,10,0,0,626.0,9,43382.25,0,2,73886.42,5.0,8.0,72.0,-1.0,2.4718089934310723,0.45454545454545453,1.3333333333333333
0,1,3,195,22202.76,1,16,0,0,816.0,3,12660.22,0,2,153021.96,3.0,4.0,43.0,-1.0,0.5701836085419767,0.17647058823529413,1.0
0,1,5,140,92364.97,0,4,2,0,360.0,6,2784.05,0,2,142342.97,3.0,4.0,34.0,-1.0,0.03014151207419789,0.6,1.0
0,2,5,328,62015.42,1,11,2,0,419.0,12,22384.89,1,4,22337.31,2.0,5.0,50.0,412.0,0.3609510191010703,0.16666666666666666,1.6666666666666667
0,0,4,493,98564.37,3,30,0,0,552.0,2,3428.89,0,2,167194.09,4.0,1.0,26.0,-1.0,0.0347879787799711,0.12903225806451613,0.2
1,0,0,285,70659.24,1,10,0,1,694.0,30,42090.27,0,2,194101.44,2.0,2.0,21.0,-1.0,0.5956712006639093,0.18181818181818182,0.6666666666666666
0,1,5,351,81082.5,1,4,2,0,728.0,8,24621.08,0,2,2678.01,5.0,4.0,75.0,-1.0,0.3036509277473222,1.0,0.6666666666666666
0,2,5,123,83773.57,3,28,0,1,603.0,8,8863.19,0,2,39477.13,4.0,4.0,58.0,-1.0,0.10579809600932598,0.13793103448275862,0.8
1,1,0,637,40057.03,0,28,2,0,344.0,9,40549.09,1,4,34896.43,2.0,6.0,20.0,456.0,1.0122587156682443,0.06896551724137931,2.0
1,1,5,20,26278.25,0,2,2,0,719.0,27,33190.18,0,2,105057.42,1.0,5.0,33.0,-1.0,1.2629804884081548,0.3333333333333333,2.5
1,1,3,109,53068.51,3,1,0,1,532.0,6,11099.18,0,2,102114.63,2.0,10.0,45.0,-1.0,0.20914419597995157,1.0,3.3333333333333335
1,1,0,350,29414.46,0,21,1,1,733.0,26,44541.96,0,2,187427.43,1.0,3.0,55.0,-1.0,1.514236391339792,0.045454545454545456,1.5
1,2,0,267,15301.31,3,26,1,1,508.0,22,6534.93,0,2,56867.45,5.0,1.0,37.0,-1.0,0.4270551308920026,0.18518518518518517,0.16666666666666666
0,2,1,145,18637.36,3,22,1,1,652.0,19,4069.58,0,2,145080.76,3.0,2.0,73.0,-1.0,0.2183443178477076,0.13043478260869565,0.5
0,0,0,187,57409.58,3,11,0,0,843.0,28,30398.29,0,2,218132.34,3.0,8.0,54.0,-1.0,0.5294893380279384,0.25,2.0
0,0,3,158,18857.21,1,6,2,1,618.0,18,5419.34,0,2,215459.74,5.0,9.0,53.0,-1.0,0.28737297972607156,0.7142857142857143,1.5
0,1,3,0,44985.18,3,18,2,0,416.0,15,27670.45,0,2,72421.81,5.0,8.0,50.0,-1.0,0.6150877891832558,0.2631578947368421,1.3333333333333333
1,1,3,143,8175.87,0,10,2,1,352.0,7,36626.54,0,2,249320.55,5.0,3.0,76.0,-1.0,4.4792860837949,0.45454545454545453,0.5
1,1,5,91,36584.48,1,25,0,0,444.0,29,1844.66,0,2,122550.63,2.0,5.0,48.0,-1.0,0.05042054935455268,0.07692307692307693,1.6666666666666667
1,0,0,5,34701.33,3,23,1,1,655.0,16,49085.83,0,2,155257.56,1.0,8.0,57.0,-1.0,1.41448225522609,0.041666666666666664,4.0
0,1,5,81,53195.43,0,8,2,1,724.0,7,19170.25,0,2,127850.16,3.0,0.0,38.0,-1.0,0.3603672276504269,0.3333333333333333,0.0
0,0,1,168,55444.62,0,23,0,1,376.0,6,11681.09,0,2,70318.32,5.0,4.0,33.0,-1.0,0.2106765151151705,0.20833333333333334,0.6666666666666666
1,2,1,4,30268.66,2,2,1,1,770.0,9,19570.2,1,0,15849.7,1.0,5.0,55.0,374.0,0.6465285701920669,0.3333333333333333,2.5
1,0,2,300,38428.75,0,11,0,0,444.0,9,5795.39,0,2,136145.02,4.0,5.0,67.0,-1.0,0.15080478015079465,0.3333333333333333,1.0
1,1,3,353,19242.21,2,7,0,0,716.0,30,33489.9,0,2,12453.77,5.0,4.0,23.0,-1.0,1.7403489334679612,0.625,0.6666666666666666
0,1,5,262,43717.06,0,6,0,1,593.0,7,3177.64,0,2,172099.0,1.0,10.0,48.0,-1.0,0.0726848355119143,0.14285714285714285,5.0
0,2,0,450,39634.05,3,22,0,1,739.0,5,48577.23,0,2,106336.78,3.0,8.0,44.0,-1.0,1.2256129360250587,0.13043478260869565,2.0
0,2,5,67,38129.92,0,16,0,1,541.0,11,19581.22,0,2,210726.66,1.0,7.0,31.0,-1.0,0.5135260308432108,0.058823529411764705,3.5
1,0,5,570,14127.27,1,20,2,0,415.0,12,23524.79,0,2,246067.28,5.0,5.0,39.0,-1.0,1.665086383541651,0.23809523809523808,0.8333333333333334
1,0,4,488,23987.51,2,14,2,1,358.0,24,5741.67,0,2,89902.94,5.0,5.0,76.0,-1.0,0.23935083921427386,0.3333333333333333,0.8333333333333334
0,0,3,466,43575.24,3,14,2,1,461.0,30,26030.86,0,2,48080.71,5.0,0.0,64.0,-1.0,0.5973636091594869,0.3333333333333333,0.0
1,0,1,156,85160.38,0,27,2,1,495.0,8,32033.21,0,2,156797.51,2.0,5.0,74.0,-1.0,0.3761471455723239,0.07142857142857142,1.6666666666666667
0,0,5,371,27070.22,0,7,2,1,540.0,1,49315.3,0,2,190744.76,4.0,4.0,44.0,-1.0,1.821687386087513,0.5,0.8
0,2,5,161,76516.75,3,5,1,1,345.0,19,32537.45,0,2,249715.34,2.0,2.0,61.0,-1.0,0.42522747989845494,0.3333333333333333,0.6666666666666666
1,2,4,606,85605.08,0,22,0,1,697.0,1,10975.42,0,2,141872.0,1.0,7.0,74.0,-1.0,0.12820841697225244,0.043478260869565216,3.5
1,0,5,214,57373.53,2,22,2,0,841.0,21,42296.47,0,2,105429.04,4.0,9.0,21.0,-1.0,0.737199415838352,0.17391304347826086,1.8
0,2,1,318,48576.3,0,4,0,1,799.0,22,43839.8,0,2,123132.8,1.0,9.0,75.0,-1.0,0.9024750243426456,0.2,4.5
1,1,4,184,97018.84,3,12,0,1,345.0,8,38874.27,1,3,60937.01,3.0,8.0,42.0,489.0,0.40068371582554657,0.23076923076923078,2.0
0,0,0,151,37865.59,1,7,1,1,488.0,27,47010.25,0,2,247794.77,1.0,5.0,39.0,-1.0,1.2414703832586986,0.125,2.5
1,0,5,86,26511.52,2,23,1,0,334.0,23,29741.52,0,2,76346.01,4.0,4.0,28.0,-1.0,1.1217915158574139,0.16666666666666666,0.8
1,2,2,327,32482.17,0,20,2,1,571.0,19,24167.67,1,1,22140.68,3.0,8.0,66.0,434.0,0.7440058959762855,0.14285714285714285,2.0
0,2,3,87,46411.01,2,24,0,0,663.0,8,23101.54,0,2,177085.82,3.0,9.0,46.0,-1.0,0.49774918173119415,0.12,2.25
0,0,4,236,31813.4,0,8,1,1,588.0,29,46173.07,0,2,238284.38,4.0,9.0,24.0,-1.0,1.4513261290484811,0.4444444444444444,1.8
1,0,3,25,64461.68,0,5,0,1,835.0,9,9749.42,1,1,25839.31,1.0,6.0,53.0,381.0,0.15124130737350666,0.16666666666666666,3.0
0,2,4,382,99569.89,3,6,2,1,417.0,17,27607.98,0,2,60785.82,4.0,5.0,34.0,-1.0,0.27726959154427566,0.5714285714285714,1.0
1,2,4,21,33423.39,1,25,2,0,523.0,8,14313.09,0,2,97369.27,4.0,0.0,64.0,-1.0,0.42822292344003887,0.15384615384615385,0.0
0,2,5,46,48068.13,3,16,1,0,656.0,18,16769.12,0,2,218183.7,5.0,3.0,73.0,-1.0,0.34885424387751557,0.29411764705882354,0.5
0,2,1,618,56971.94,0,10,1,1,407.0,23,42733.26,0,2,164464.4,5.0,3.0,71.0,-1.0,0.7500623980437029,0.45454545454545453,0.5
0,2,4,332,80699.62,1,21,0,1,522.0,23,17909.78,1,3,44190.78,1.0,7.0,75.0,428.0,0.22192865432756279,0.045454545454545456,3.5
1,0,5,92,16790.8,2,4,2,1,512.0,25,34831.44,0,2,160905.47,5.0,6.0,66.0,-1.0,2.0743124620350413,1.0,1.0
1,1,1,356,30703.14,3,3,0,0,327.0,8,10821.24,1,3,43712.29,3.0,6.0,56.0,374.0,0.35243586044096986,0.75,1.5
0,2,3,493,29048.73,1,10,2,0,553.0,11,4223.1,0,2,108713.66,3.0,6.0,68.0,-1.0,0.1453748451362543,0.2727272727272727,1.5
1,2,1,356,38008.0,3,3,1,0,427.0,2,36497.39,0,2,117958.54,5.0,3.0,48.0,-1.0,0.960230208634797,1.25,0.5
0,0,3,269,58991.87,1,8,1,1,481.0,4,28235.78,1,0,10686.43,2.0,3.0,71.0,388.0,0.47863038363788707,0.2222222222222222,1.0
1,1,0,455,28263.62,2,14,1,1,397.0,9,48816.39,0,2,182235.96,1.0,0.0,73.0,-1.0,1.7271199825081676,0.06666666666666667,0.0
0,0,1,113,96310.23,1,19,2,0,427.0,6,46472.62,0,2,43691.42,1.0,1.0,61.0,-1.0,0.4825254541967744,0.05,0.5
0,0,1,374,92933.53,3,21,2,1,361.0,29,2141.93,1,1,1576.43,5.0,5.0,61.0,387.0,0.023047730482953967,0.22727272727272727,0.8333333333333334
0,1,3,365,97002.05,1,8,1,0,827.0,26,31916.86,0,2,20219.81,2.0,3.0,74.0,-1.0,0.32902944804312856,0.2222222222222222,1.0
0,1,3,398,80177.65,0,16,0,1,336.0,21,18308.36,0,2,199171.33,1.0,3.0,31.0,-1.0,0.228344578014222,0.058823529411764705,1.5
1,0,5,539,40023.51,1,21,0,1,454.0,20,8663.61,0,2,36584.36,2.0,2.0,51.0,-1.0,0.21645761559604354,0.09090909090909091,0.6666666666666666
1,2,4,291,94439.68,0,23,0,0,727.0,17,17319.56,0,2,8173.85,3.0,3.0,33.0,-1.0,0.18339088621555882,0.125,0.75
0,2,3,51,99691.55,0,8,2,1,463.0,4,26295.82,1,1,24862.71,5.0,7.0,41.0,482.0,0.263769158277123,0.5555555555555556,1.1666666666666667
0,2,0,350,95563.09,2,28,2,1,536.0,22,47646.33,0,2,179042.75,2.0,7.0,73.0,-1.0,0.4985798535830771,0.06896551724137931,2.3333333333333335
1,2,1,547,39846.41,0,9,0,1,465.0,20,22900.75,0,2,38409.64,5.0,3.0,53.0,-1.0,0.5747111292804225,0.5,0.5
1,0,5,366,13359.63,1,27,0,1,405.0,9,1753.08,1,4,5581.39,2.0,4.0,43.0,295.0,0.13121237546433065,0.07142857142857142,1.3333333333333333
1,2,3,136,50239.91,0,23,1,0,433.0,19,49400.66,0,2,228246.46,5.0,8.0,35.0,-1.0,0.9832755815927697,0.20833333333333334,1.3333333333333333
0,2,2,366,5851.94,1,27,2,1,325.0,12,38378.57,0,2,66856.32,5.0,9.0,20.0,-1.0,6.557143931084208,0.17857142857142858,1.5
1,2,2,385,66356.56,2,30,0,1,672.0,4,44293.6,0,2,177626.25,2.0,1.0,23.0,-1.0,0.667498925518057,0.06451612903225806,0.3333333333333333
0,1,4,498,42300.28,3,18,1,1,373.0,14,35029.7,0,2,67560.39,1.0,2.0,23.0,-1.0,0.8281002371559442,0.05263157894736842,1.0
0,1,0,584,22438.15,1,29,1,0,501.0,24,34889.98,0,2,184505.08,1.0,9.0,30.0,-1.0,1.5548708395817132,0.03333333333333333,4.5
1,2,4,267,97916.54,1,13,0,0,547.0,15,8045.46,0,2,76532.53,2.0,8.0,20.0,-1.0,0.08216566715217724,0.14285714285714285,2.6666666666666665
1,1,2,181,98613.46,0,15,0,0,699.0,14,7400.84,0,2,100726.69,2.0,9.0,32.0,-1.0,0.07504822315104702,0.125,3.0
1,0,5,232,51371.64,2,30,1,1,653.0,18,11474.62,0,2,249690.35,2.0,7.0,32.0,-1.0,0.22336052809433193,0.06451612903225806,2.3333333333333335
1,2,5,468,47868.16,2,6,2,0,771.0,22,13279.16,0,2,179512.08,4.0,0.0,42.0,-1.0,0.27740532735481466,0.5714285714285714,0.0
0,2,1,275,95648.46,2,12,2,0,449.0,22,39055.55,0,2,133993.98,3.0,3.0,55.0,-1.0,0.40831960786814686,0.23076923076923078,0.75
1,2,0,567,88665.09,1,16,2,0,380.0,23,21796.82,0,2,187724.32,1.0,10.0,60.0,-1.0,0.24583039581422841,0.058823529411764705,5.0
0,1,0,310,66835.15,2,9,0,1,687.0,4,4067.52,0,2,193048.36,2.0,2.0,72.0,-1.0,0.060858083537127745,0.2,0.6666666666666666
1,1,1,281,26393.11,0,1,2,1,510.0,14,41699.05,1,1,89824.88,1.0,10.0,29.0,294.0,1.5798619464721486,0.5,5.0
0,2,0,466,5853.78,3,19,0,1,434.0,10,23007.35,0,2,14357.24,5.0,4.0,24.0,-1.0,3.9296694324978905,0.25,0.6666666666666666
1,1,4,537,86940.58,1,18,0,0,588.0,12,39315.69,0,2,57452.55,5.0,5.0,63.0,-1.0,0.45220813792433956,0.2631578947368421,0.8333333333333334
0,1,2,0,5898.38,3,21,0,1,793.0,5,18811.01,0,2,80124.53,2.0,8.0,67.0,-1.0,3.1886418572799173,0.09090909090909091,2.6666666666666665
1,1,2,67,54424.11,0,27,2,1,556.0,5,25138.2,0,2,13735.9,3.0,2.0,40.0,-1.0,0.4618860669275634,0.10714285714285714,0.5
0,2,5,100,65889.05,3,2,2,0,410.0,18,3266.35,1,1,26614.74,2.0,4.0,60.0,439.0,0.04957273518535803,0.6666666666666666,1.3333333333333333
1,1,0,93,38301.95,2,8,1,1,661.0,14,41555.49,0,2,238462.51,5.0,6.0,55.0,-1.0,1.084916174863816,0.5555555555555556,1.0
0,0,1,121,35308.06,0,26,1,1,402.0,25,27166.87,0,2,195872.73,5.0,3.0,47.0,-1.0,0.7694022440699356,0.18518518518518517,0.5
0,2,5,103,51786.45,3,27,0,0,376.0,26,35645.59,1,1,4984.79,5.0,8.0,63.0,363.0,0.6883055643790146,0.17857142857142858,1.3333333333333333
1,1,4,272,96171.66,0,12,1,0,543.0,21,29797.2,1,4,24047.33,5.0,10.0,61.0,402.0,0.30983025737252146,0.38461538461538464,1.6666666666666667
1,2,1,246,84686.33,0,5,2,1,598.0,1,27203.4,0,2,247432.32,3.0,2.0,48.0,-1.0,0.3212216042234417,0.5,0.5
1,0,4,82,91072.33,3,15,0,1,305.0,17,44973.56,0,2,77668.24,4.0,7.0,22.0,-1.0,0.49381701536553013,0.25,1.4
0,2,5,583,19568.01,1,17,0,0,654.0,16,34878.1,0,2,52629.79,2.0,5.0,64.0,-1.0,1.782312952980248,0.1111111111111111,1.6666666666666667
0,2,2,25,94405.76,3,18,0,1,844.0,3,22811.9,0,2,249104.47,5.0,10.0,49.0,-1.0,0.24163417958629235,0.2631578947368421,1.6666666666666667
0,2,5,240,98574.51,0,16,0,0,393.0,4,9634.08,1,0,3435.08,5.0,5.0,53.0,323.0,0.09773299676562668,0.29411764705882354,0.8333333333333334
1,2,0,168,94173.53,3,27,2,0,451.0,10,38771.28,0,2,89403.14,2.0,5.0,34.0,-1.0,0.41169602863959076,0.07142857142857142,1.6666666666666667
1,1,3,81,29444.36,1,14,1,1,750.0,19,29066.97,0,2,80673.98,2.0,8.0,53.0,-1.0,0.9871494184482716,0.13333333333333333,2.6666666666666665
1,0,3,453,85290.82,0,4,1,1,699.0,15,10665.74,0,2,161323.21,1.0,1.0,69.0,-1.0,0.12504997548416716,0.2,0.5
0,1,1,588,29548.54,2,4,1,1,449.0,14,34999.02,1,3,79457.31,1.0,10.0,72.0,392.0,1.1844184376474218,0.2,5.0
0,0,0,48,91876.7,2,2,2,1,811.0,1,28646.42,0,2,13198.5,5.0,9.0,39.0,-1.0,0.311788605940288,1.6666666666666667,1.5
1,0,4,580,31450.76,2,21,2,1,621.0,14,39295.89,0,2,144667.08,2.0,2.0,68.0,-1.0,1.2494019412586133,0.09090909090909091,0.6666666666666666
1,1,1,391,37736.44,0,13,0,1,844.0,15,5516.79,0,2,75062.31,4.0,5.0,76.0,-1.0,0.14618877168138592,0.2857142857142857,1.0
1,1,3,43,77794.85,1,11,0,1,610.0,1,29590.25,0,2,233277.83,2.0,7.0,65.0,-1.0,0.3803576926018547,0.16666666666666666,2.3333333333333335
1,2,3,352,77335.0,1,1,2,1,565.0,12,40958.85,0,2,150719.6,2.0,8.0,69.0,-1.0,0.5296220388952105,1.0,2.6666666666666665
1,2,3,248,13685.26,2,16,2,1,371.0,12,47332.19,1,0,67005.6,1.0,4.0,48.0,338.0,3.4583728498508726,0.058823529411764705,2.0
0,0,0,144,94961.99,3,23,0,0,400.0,26,44919.14,0,2,232555.24,3.0,2.0,26.0,-1.0,0.47301733022517506,0.125,0.5
1,2,4,63,99674.74,3,15,2,0,622.0,9,10150.22,1,0,25979.88,1.0,7.0,59.0,306.0,0.10183240174590125,0.0625,3.5
0,2,3,360,57114.4,2,10,0,0,514.0,12,26087.86,0,2,162893.54,5.0,1.0,62.0,-1.0,0.4567570217489504,0.45454545454545453,0.16666666666666666
1,1,2,183,11346.27,1,14,1,0,773.0,20,47480.0,0,2,131664.43,4.0,4.0,49.0,-1.0,4.184266347764704,0.26666666666666666,0.8
0,2,5,442,27032.34,0,2,0,1,614.0,24,46634.26,0,2,240480.96,2.0,9.0,29.0,-1.0,1.7250646793921875,0.6666666666666666,3.0
1,2,2,381,14593.34,1,9,0,1,491.0,26,26978.88,0,2,236788.18,1.0,6.0,63.0,-1.0,1.8485851364296022,0.1,3.0
0,0,3,606,83191.85,0,8,1,0,367.0,21,25490.29,1,3,19967.02,5.0,9.0,27.0,316.0,0.30640000913540044,0.5555555555555556,1.5
0,0,4,227,98899.16,0,29,2,1,842.0,2,33477.31,0,2,76278.92,5.0,7.0,40.0,-1.0,0.3384960145666094,0.16666666666666666,1.1666666666666667
1,2,5,448,94217.03,1,19,2,0,476.0,8,9498.68,1,3,14215.0,1.0,9.0,56.0,436.0,0.10081594786051036,0.05,4.5
0,0,2,131,61905.59,3,24,0,0,585.0,9,16299.53,0,2,188345.43,5.0,8.0,58.0,-1.0,0.2632923247751169,0.2,1.3333333333333333
0,1,5,382,72676.08,1,27,1,0,539.0,27,18236.57,1,4,14210.67,1.0,9.0,71.0,449.0,0.25092601408862325,0.03571428571428571,4.5
0,0,0,163,15669.04,1,4,1,1,584.0,2,40883.6,0,2,123058.56,2.0,9.0,52.0,-1.0,2.6090297153038535,0.4,3.0
1,0,5,549,96208.46,2,11,2,0,629.0,8,39190.07,0,2,17841.16,3.0,1.0,71.0,-1.0,0.4073411284087864,0.25,0.25
1,0,5,460,39229.0,1,22,2,0,429.0,13,15970.46,1,1,45168.02,1.0,10.0,51.0,394.0,0.40709813917919957,0.043478260869565216,5.0
1,1,1,97,26482.93,2,21,1,1,344.0,15,15227.6,0,2,124201.54,5.0,1.0,77.0,-1.0,0.5749750886669766,0.22727272727272727,0.16666666666666666
1,0,0,475,71516.43,0,24,1,0,464.0,25,43990.35,0,2,4123.15,5.0,3.0,76.0,-1.0,0.6150997036666447,0.2,0.5
1,1,4,385,88705.81,2,29,2,1,631.0,1,49632.5,0,2,181071.82,5.0,2.0,27.0,-1.0,0.5595117218170735,0.16666666666666666,0.3333333333333333
0,1,5,498,10604.97,0,20,1,0,818.0,24,15346.45,0,2,177394.74,2.0,6.0,68.0,-1.0,1.4469633612012858,0.09523809523809523,2.0
1,1,2,435,52686.24,0,12,2,1,677.0,10,9715.3,0,2,209323.95,4.0,2.0,66.0,-1.0,0.1843956904935616,0.3076923076923077,0.4
1,2,2,69,26142.88,2,11,0,1,321.0,26,35039.09,0,2,164878.24,2.0,8.0,53.0,-1.0,1.3402406222794778,0.16666666666666666,2.6666666666666665
0,0,0,629,83372.77,1,11,0,0,635.0,14,31913.16,0,2,33371.34,3.0,5.0,22.0,-1.0,0.3827721836256175,0.25,1.25
0,1,5,153,88700.34,1,20,1,1,501.0,20,32958.86,0,2,206102.03,2.0,2.0,77.0,-1.0,0.3715711622845833,0.09523809523809523,0.6666666666666666
1,2,2,379,85494.11,3,19,0,1,319.0,25,20213.25,0,2,197194.23,1.0,2.0,66.0,-1.0,0.23642580259853457,0.05,1.0
1,0,2,178,15481.78,0,11,1,0,758.0,27,2289.3,0,2,138298.65,3.0,3.0,69.0,-1.0,0.1478610430426577,0.25,0.75
1,1,5,84,22449.76,3,3,2,0,556.0,2,27968.63,0,2,47461.09,4.0,3.0,20.0,-1.0,1.245776534959173,1.0,0.6
1,1,3,401,9216.71,1,13,0,0,565.0,22,37185.82,0,2,110230.05,4.0,2.0,64.0,-1.0,4.034171177006003,0.2857142857142857,0.4
1,2,0,64,59276.2,1,15,0,1,465.0,13,11221.47,0,2,48598.14,4.0,6.0,76.0,-1.0,0.18930499416301713,0.25,1.2
0,1,1,526,22094.28,2,2,1,0,417.0,27,43218.11,0,2,37226.88,5.0,0.0,64.0,-1.0,1.9559883377807388,1.6666666666666667,0.0
0,1,1,611,45909.64,2,26,0,0,513.0,13,41797.2,0,2,85323.83,1.0,0.0,48.0,-1.0,0.9104033400536345,0.037037037037037035,0.0
1,2,3,159,90028.67,1,27,2,1,550.0,8,32080.13,0,2,49661.49,3.0,7.0,73.0,-1.0,0.3563284192866641,0.10714285714285714,1.75
1,0,1,346,37454.7,2,20,1,0,596.0,16,23292.91,0,2,12036.22,5.0,3.0,22.0,-1.0,0.6218789129558385,0.23809523809523808,0.5
0,2,4,561,11861.6,3,4,0,1,825.0,22,22136.25,0,2,972.66,3.0,5.0,76.0,-1.0,1.8660538161954376,0.6,1.25
0,0,1,427,69545.31,1,30,0,0,559.0,17,33547.64,0,2,156332.54,2.0,8.0,38.0,-1.0,0.4823784324430728,0.06451612903225806,2.6666666666666665
1,0,4,587,94961.15,3,25,1,0,623.0,20,10413.05,1,0,21146.01,3.0,9.0,74.0,454.0,0.10965474138906922,0.11538461538461539,2.25
1,0,4,212,8730.79,0,30,1,1,537.0,13,49461.54,0,2,26548.47,5.0,1.0,23.0,-1.0,5.664536137492999,0.16129032258064516,0.16666666666666666
0,2,0,372,78879.87,2,7,1,0,404.0,12,32017.22,0,2,141911.0,1.0,2.0,52.0,-1.0,0.4058933427078074,0.125,1.0
1,1,1,513,77613.98,3,7,2,1,384.0,22,48220.28,0,2,210232.74,1.0,5.0,69.0,-1.0,0.6212754290473308,0.125,2.5
0,1,2,290,66860.55,2,3,0,1,767.0,29,24446.82,0,2,14422.16,3.0,4.0,69.0,-1.0,0.3656334619822603,0.75,1.0
0,2,2,584,71608.93,1,5,1,0,616.0,15,14831.34,0,2,47683.06,5.0,0.0,62.0,-1.0,0.2071128962142541,0.8333333333333334,0.0
0,2,3,194,55453.3,1,20,0,0,650.0,11,19121.18,0,2,39603.33,4.0,1.0,60.0,-1.0,0.34480969014125146,0.19047619047619047,0.2
1,1,1,38,95980.61,0,7,2,1,694.0,9,28723.4,0,2,199887.45,5.0,7.0,75.0,-1.0,0.29925941021410246,0.625,1.1666666666666667
1,0,1,491,34638.0,3,11,0,0,486.0,16,49276.95,0,2,176192.43,2.0,7.0,41.0,-1.0,1.422585813678224,0.16666666666666666,2.3333333333333335
1,0,0,490,46488.63,1,18,1,0,806.0,18,47966.43,0,2,72560.54,1.0,7.0,61.0,-1.0,1.0317662239944694,0.05263157894736842,3.5
0,0,2,322,7131.37,3,28,1,1,718.0,14,16793.89,0,2,206028.62,1.0,1.0,42.0,-1.0,2.354601626107451,0.034482758620689655,0.5
1,1,1,11,52775.08,2,13,2,1,620.0,22,38073.19,0,2,170589.04,1.0,1.0,21.0,-1.0,0.7214099645142269,0.07142857142857142,0.5
1,1,5,67,60756.69,0,3,2,0,404.0,20,5818.03,0,2,163241.86,4.0,1.0,32.0,-1.0,0.09575791969707867,1.0,0.2
1,2,5,10,42765.53,2,23,0,1,784.0,29,3682.23,0,2,51128.68,3.0,4.0,66.0,-1.0,0.0861007428005031,0.125,1.0
1,1,3,635,74796.21,2,21,1,1,613.0,25,33815.33,0,2,20435.62,2.0,1.0,36.0,-1.0,0.4520934671226373,0.09090909090909091,0.3333333333333333
0,0,3,97,40753.28,2,12,0,1,543.0,26,15905.04,0,2,199870.32,3.0,2.0,20.0,-1.0,0.3902667400822687,0.23076923076923078,0.5
0,2,1,498,19709.54,1,11,2,1,365.0,2,1149.58,0,2,34389.98,4.0,3.0,48.0,-1.0,0.05832311037647877,0.3333333333333333,0.6
1,2,1,405,72802.33,2,13,0,1,626.0,3,24405.32,0,2,165102.59,3.0,4.0,76.0,-1.0,0.3352225784177729,0.21428571428571427,1.0
1,1,4,90,94834.85,1,25,1,0,649.0,11,7261.98,0,2,153358.13,1.0,1.0,37.0,-1.0,0.07657420690593271,0.038461538461538464,0.5
1,1,3,220,84192.06,2,5,1,0,372.0,14,44134.27,0,2,207705.16,2.0,3.0,65.0,-1.0,0.5242031825425991,0.3333333333333333,1.0
0,1,4,443,78134.47,1,3,0,0,301.0,8,46385.11,1,1,57498.14,1.0,2.0,30.0,328.0,0.5936498494217799,0.25,1.0
